order_id,created_date,total_paid,state,unit_price_total,diff_paid_price
413198,2017-10-16 17:31:03,117.07,Completed,112.07000000000001,5.0
413200,2017-10-16 17:23:37,892.81,Place Order,892.81,0.0
413202,2017-10-16 17:42:20,119.98,Completed,112.99,7.0
413203,2017-10-16 17:36:10,477.2,Completed,477.2,0.0
413204,2017-10-18 21:49:02,73.26,Completed,68.27,5.0
413207,2017-10-16 17:40:45,130.79,Completed,123.8,7.0
413209,2017-10-18 17:35:11,161.77,Completed,157.78,4.0
413215,2017-10-16 17:43:47,74.99,Place Order,74.99,0.0
413221,2017-10-16 18:01:22,266.0,Completed,266.0,0.0
413222,2017-10-16 17:58:58,34.99,Place Order,34.99,0.0
413229,2017-10-16 18:06:06,68.98,Completed,64.99,4.0
413231,2017-10-17 10:01:56,46.98,Completed,41.99,5.0
413235,2017-10-16 18:36:36,402.95,Completed,402.95,0.0
413238,2017-10-16 18:29:57,84.99,Place Order,84.99,0.0
413241,2017-10-16 18:32:31,150.57,Place Order,146.58,4.0
413246,2017-10-16 18:49:22,43.98,Completed,39.99,4.0
413251,2017-10-16 18:51:06,973.33,Place Order,973.33,0.0
413258,2017-10-16 18:59:33,43.98,Completed,39.99,4.0
413259,2017-10-20 19:57:51,64.98,Completed,59.99,5.0
413264,2017-10-16 19:09:56,49.98,Completed,42.99,7.0
413266,2017-10-16 19:05:15,396.89,Place Order,389.9,7.0
413268,2017-10-16 19:25:44,164.98,Completed,159.99,5.0
413270,2017-10-16 19:10:08,219.17,Place Order,219.16,0.0
413271,2017-10-16 19:17:06,252.58,Completed,247.6,5.0
413274,2017-10-16 19:41:11,284.92,Completed,279.93,5.0
413279,2017-10-16 20:00:09,96.98,Completed,91.99,5.0
413282,2017-10-16 19:44:59,156.98,Completed,149.99,7.0
413283,2017-10-16 19:51:42,303.98,Completed,299.99,4.0
413284,2017-10-16 19:40:49,399.0,Place Order,399.0,0.0
413289,2017-10-16 19:49:55,735.33,Place Order,735.33,0.0
413290,2017-10-16 19:51:06,18.99,Place Order,18.99,0.0
413291,2017-10-16 20:03:50,116.98,Completed,109.99,7.0
413295,2017-10-16 20:10:48,141.67,Place Order,141.67,0.0
413297,2017-10-16 20:15:23,41.04,Place Order,37.05,4.0
413298,2017-10-20 17:21:28,64.98,Completed,59.99,5.0
413302,2017-10-16 20:47:18,68.98,Completed,64.99,4.0
413304,2017-10-16 20:48:08,809.0,Place Order,809.0,0.0
413305,2017-10-16 21:32:22,200.57,Completed,196.58,4.0
413308,2017-10-22 19:01:18,879.97,Completed,879.97,0.0
413309,2017-10-16 21:20:55,765.33,Completed,765.33,0.0
413311,2017-10-16 21:03:57,809.0,Completed,809.0,0.0
413313,2017-10-16 21:14:28,244.79,Place Order,244.79,0.0
413322,2017-10-16 21:27:25,110.98,Completed,105.99,5.0
413327,2017-10-16 22:07:18,217.55,Completed,210.56,7.0
413328,2017-10-17 00:48:50,65.27,Completed,60.28,5.0
413336,2017-10-16 23:13:50,81.98,Completed,77.99,4.0
413340,2017-10-16 22:23:11,63.98,Place Order,59.99,4.0
413341,2017-10-16 22:27:45,76.98,Completed,69.99,7.0
413345,2017-10-17 21:11:00,527.79,Completed,527.79,0.0
413346,2017-10-16 22:28:52,103.57,Place Order,96.58,7.0
413348,2017-10-16 22:33:45,520.33,Place Order,520.33,0.0
413349,2017-10-16 22:35:31,520.33,Place Order,520.33,0.0
413350,2017-10-18 23:13:47,573.99,Completed,573.99,0.0
413355,2017-10-16 23:02:53,128.79,Completed,123.8,5.0
413359,2017-10-16 23:41:37,578.0,Completed,578.0,0.0
413361,2017-10-16 23:20:16,74.98,Place Order,69.99,5.0
413367,2017-10-16 23:45:40,84.13,Completed,77.14,7.0
413370,2017-10-17 00:16:33,89.98,Completed,84.99,5.0
413372,2017-10-17 12:07:17,993.59,Completed,993.59,0.0
413373,2017-10-17 00:15:12,226.57,Completed,219.58,7.0
413380,2017-10-17 01:40:43,732.81,Place Order,732.81,0.0
413384,2017-10-17 02:16:09,841.81,Completed,841.81,0.0
413388,2017-10-17 03:01:50,892.81,Place Order,892.81,0.0
413397,2017-10-17 07:41:17,112.0,Place Order,112.0,0.0
413399,2017-10-17 07:53:41,41.99,Place Order,41.99,0.0
413400,2017-10-17 08:23:28,218.58,Completed,214.59,4.0
413402,2017-10-17 08:30:44,62.98,Completed,57.99,5.0
413406,2017-10-17 08:59:46,8.48,Completed,4.49,4.0
413408,2017-10-17 09:11:43,145.57,Completed,140.58,5.0
413410,2017-10-17 09:38:12,427.56,Completed,427.56,0.0
413413,2017-10-17 09:28:41,103.57,Completed,96.58,7.0
413415,2017-10-17 09:34:35,363.15,Completed,356.15,7.0
413417,2017-10-17 10:00:50,134.98,Completed,129.99,5.0
413418,2017-10-17 10:23:26,28.98,Completed,23.99,5.0
413423,2017-10-17 10:39:21,46.98,Completed,39.99,7.0
413424,2017-10-17 10:25:06,110.98,Completed,105.99,5.0
413427,2017-10-17 10:31:51,76.98,Completed,69.99,7.0
413428,2017-10-17 10:54:05,16.98,Completed,11.99,5.0
413429,2017-10-17 11:20:18,219.98,Completed,214.99,5.0
413434,2017-10-17 14:10:46,376.95,Completed,371.96,5.0
413435,2017-10-17 11:50:23,55.98,Completed,51.99,4.0
413436,2017-10-17 12:20:43,16.24,Completed,9.25,7.0
413440,2017-10-17 11:03:08,82.99,Place Order,82.99,0.0
413441,2017-10-17 11:09:46,65.99,Completed,59.0,7.0
413443,2017-10-17 11:12:13,397.32,Completed,390.33,7.0
413446,2017-10-17 11:35:56,191.98,Completed,184.99,7.0
413448,2017-10-17 11:44:08,36.98,Completed,31.99,5.0
413449,2017-10-17 12:10:07,226.77,Completed,221.78,5.0
413452,2017-10-17 11:47:06,286.97,Completed,279.98,7.0
413453,2017-10-17 12:17:19,97.96,Completed,93.97,4.0
413455,2017-10-17 11:46:11,157.98,Completed,152.99,5.0
413456,2017-10-17 11:46:08,176.0,Place Order,176.0,0.0
413457,2017-10-17 11:53:15,494.58,Completed,494.58,0.0
413460,2017-10-20 16:52:03,254.93,Completed,249.94,5.0
413462,2017-10-17 12:09:14,482.81,Completed,482.81,0.0
413463,2017-10-17 12:07:46,48.98,Completed,41.99,7.0
413464,2017-10-17 12:11:02,233.98,Completed,229.99,4.0
413465,2017-10-17 12:13:35,89.98,Completed,82.99,7.0
413466,2017-10-17 12:34:38,927.79,Completed,927.79,0.0
413468,2017-10-19 10:47:38,627.33,Completed,627.33,0.0
413469,2017-10-17 12:21:40,81.98,Completed,74.99,7.0
413475,2017-10-17 12:38:00,23.99,Place Order,23.99,0.0
413485,2017-10-17 13:25:29,246.0,Completed,246.0,0.0
413487,2017-10-17 13:00:00,28.98,Completed,23.99,5.0
413488,2017-10-17 12:59:45,9.99,Place Order,9.99,0.0
413489,2017-10-17 13:06:37,113.78,Completed,108.79,5.0
413490,2017-10-17 13:08:06,520.33,Place Order,520.33,0.0
413492,2017-10-17 13:15:03,66.9,Place Order,66.9,0.0
413494,2017-10-17 13:40:46,38.98,Completed,31.99,7.0
413495,2017-10-17 13:22:36,155.57,Completed,150.58,5.0
413497,2017-10-18 13:52:34,203.58,Completed,196.59,7.0
413508,2017-10-17 14:19:02,60.47,Completed,55.480000000000004,5.0
413518,2017-10-17 14:30:52,147.79,Place Order,147.79,0.0
413519,2017-10-17 14:55:12,166.93,Completed,159.94,7.0
413520,2017-10-17 14:50:41,24.99,Place Order,24.99,0.0
413525,2017-10-17 15:08:08,702.81,Place Order,702.81,0.0
413530,2017-10-19 17:18:30,266.0,Completed,266.0,0.0
413534,2017-10-17 15:33:43,132.99,Completed,129.0,4.0
413539,2017-10-17 15:35:38,40.0,Place Order,40.0,0.0
413540,2017-10-17 15:36:20,40.97,Place Order,35.98,5.0
413541,2017-10-23 09:09:53,659.88,Completed,659.88,0.0
413544,2017-10-17 16:43:02,56.99,Completed,56.99,0.0
413545,2017-10-17 16:01:30,122.97,Completed,115.97999999999999,7.0
413548,2017-10-17 15:57:30,35.97,Completed,30.979999999999997,5.0
413554,2017-10-17 16:10:27,51.98,Completed,44.99,7.0
413562,2017-10-17 16:21:39,554.99,Place Order,554.99,0.0
413565,2017-10-17 16:46:07,111.78,Completed,107.79,4.0
413571,2017-10-17 17:00:07,627.33,Completed,627.33,0.0
413574,2017-10-17 16:59:30,1286.32,Place Order,1286.31,0.0
413580,2017-10-17 17:30:15,807.33,Completed,807.33,0.0
413588,2017-10-17 17:34:01,123.8,Place Order,123.8,0.0
413591,2017-10-17 17:52:06,2751.99,Completed,2751.9900000000002,-0.0
413592,2017-10-17 17:44:53,109.0,Place Order,109.0,0.0
413594,2017-10-17 17:44:55,45.89,Place Order,45.89,0.0
413597,2017-10-17 17:58:49,193.78,Completed,186.79,7.0
413601,2017-10-17 17:56:57,40.98,Completed,35.99,5.0
413604,2017-10-17 18:02:07,185.99,Completed,179.0,7.0
413605,2017-10-17 18:04:43,54.99,Place Order,54.99,0.0
413607,2017-10-17 18:07:16,917.33,Place Order,917.33,0.0
413609,2017-10-18 13:47:27,56.98,Completed,51.99,5.0
413610,2017-10-17 18:23:49,75.57,Completed,70.58,5.0
413617,2017-10-17 18:26:01,41.98,Place Order,34.99,7.0
413622,2017-10-17 18:39:25,276.0,Completed,276.0,0.0
413623,2017-10-17 18:39:32,870.33,Completed,870.33,0.0
413625,2017-10-18 11:59:53,870.33,Completed,870.33,0.0
413633,2017-10-17 19:16:26,56.98,Completed,49.99,7.0
413634,2017-10-17 18:49:31,168.67,Place Order,164.68,4.0
413638,2017-10-17 18:57:16,74.97,Completed,69.98,5.0
413639,2017-10-17 18:53:57,1719.96,Place Order,1719.95,0.0
413640,2017-10-17 19:42:55,21.98,Completed,16.99,5.0
413643,2017-10-17 18:59:57,171.57,Place Order,166.58,5.0
413645,2017-10-17 19:22:51,687.82,Completed,687.82,0.0
413646,2017-10-17 19:07:48,119.05,Completed,112.06,7.0
413655,2017-10-17 19:40:36,390.33,Completed,390.33,0.0
413659,2017-10-17 19:30:21,154.98,Place Order,149.99,5.0
413660,2017-10-18 14:59:44,360.57,Completed,353.58,7.0
413661,2017-10-17 19:31:35,2.99,Place Order,2.99,0.0
413663,2017-10-17 19:38:04,69.99,Place Order,69.99,0.0
413664,2017-10-17 19:39:41,739.77,Place Order,739.77,0.0
413668,2017-10-17 19:51:10,34.98,Completed,29.99,5.0
413670,2017-10-17 19:59:26,760.12,Completed,760.11,0.0
413671,2017-10-17 20:04:44,520.33,Completed,520.33,0.0
413675,2017-10-17 19:59:56,23.98,Completed,19.99,4.0
413677,2017-10-17 20:04:34,53.58,Place Order,53.58,0.0
413679,2017-10-17 20:12:13,139.79,Place Order,139.79,0.0
413681,2017-10-17 20:20:12,66.98,Completed,59.99,7.0
413683,2017-10-17 20:23:38,15.99,Completed,9.0,7.0
413684,2017-10-17 20:30:54,405.99,Place Order,399.0,7.0
413689,2017-10-18 20:39:44,98.97,Completed,94.97999999999999,4.0
413690,2017-10-18 15:56:23,36.98,Completed,29.99,7.0
413694,2017-10-17 20:48:14,9.98,Completed,2.99,7.0
413695,2017-10-17 20:51:27,96.57,Completed,91.58,5.0
413699,2017-10-17 21:06:30,14.99,Place Order,14.99,0.0
413700,2017-10-17 21:09:21,241.98,Place Order,234.99,7.0
413704,2017-10-17 21:15:40,109.99,Place Order,109.99,0.0
413705,2017-10-17 21:16:32,807.33,Place Order,807.33,0.0
413707,2017-10-17 21:24:52,241.98,Completed,234.99,7.0
413710,2017-10-17 21:48:03,70.98,Place Order,70.98,0.0
413714,2017-10-20 10:22:31,190.78,Completed,185.79,5.0
413720,2017-10-17 22:29:04,360.33,Completed,360.33,0.0
413723,2017-10-17 22:25:12,32.99,Place Order,32.99,0.0
413724,2017-10-17 22:27:03,520.33,Place Order,520.33,0.0
413726,2017-10-18 20:54:37,807.33,Completed,807.33,0.0
413728,2017-10-23 09:05:06,496.25,Completed,496.24,0.0
413732,2017-10-17 22:48:29,305.99,Place Order,299.0,7.0
413734,2017-10-17 22:57:10,573.99,Place Order,573.99,0.0
413738,2017-10-17 23:05:58,30.99,Place Order,30.99,0.0
413739,2017-10-17 23:10:37,64.98,Completed,59.99,5.0
413741,2017-10-17 23:13:13,244.58,Place Order,244.58,0.0
413743,2017-10-17 23:33:27,68.98,Completed,64.99,4.0
413749,2017-10-17 23:44:29,102.98,Completed,95.99,7.0
413757,2017-10-19 00:11:16,91.98,Completed,86.99,5.0
413763,2017-10-18 00:43:44,182.99,Completed,176.0,7.0
413770,2017-10-18 01:04:11,235.99,Completed,229.0,7.0
413771,2017-10-18 01:10:08,9.0,Place Order,9.0,0.0
413774,2017-10-18 02:15:55,32.27,Completed,28.28,4.0
413785,2017-10-18 02:07:57,82.64,Place Order,82.64,0.0
413787,2017-10-18 02:14:11,106.79,Place Order,106.79,0.0
413788,2017-10-18 02:16:54,917.33,Place Order,917.33,0.0
413789,2017-10-18 02:29:05,638.0,Place Order,638.0,0.0
413791,2017-10-18 02:33:57,360.33,Place Order,360.33,0.0
413793,2017-10-18 02:42:57,34.98,Place Order,29.99,5.0
413796,2017-10-18 03:15:08,631.82,Place Order,631.82,0.0
413799,2017-10-18 04:39:15,24.99,Place Order,24.99,0.0
413802,2017-10-18 07:53:22,917.33,Place Order,917.33,0.0
413807,2017-10-18 08:29:32,9.98,Completed,2.99,7.0
413809,2017-10-18 08:34:52,863.33,Place Order,863.33,0.0
413811,2017-10-21 07:52:51,506.97,Completed,506.97,0.0
413812,2017-10-18 08:52:55,863.33,Completed,863.33,0.0
413813,2017-10-18 08:59:03,26.98,Completed,19.99,7.0
413814,2017-10-18 09:01:28,179.97,Completed,172.98000000000002,7.0
413816,2017-10-18 09:02:48,64.0,Place Order,64.0,0.0
413818,2017-10-18 09:09:37,149.98,Place Order,142.99,7.0
413831,2017-10-18 09:35:27,396.69,Place Order,396.69,0.0
413838,2017-10-18 10:06:17,49.98,Completed,44.99,5.0
413839,2017-10-18 10:04:11,21.98,Place Order,14.99,7.0
413843,2017-10-18 10:22:40,368.92,Completed,363.93,5.0
413844,2017-10-18 10:24:58,76.98,Completed,69.99,7.0
413848,2017-10-18 10:34:34,214.96,Completed,209.96999999999997,5.0
413854,2017-10-18 10:39:54,39.98,Completed,34.99,5.0
413856,2017-10-18 10:42:16,104.98,Completed,99.99,5.0
413870,2017-10-18 11:03:45,124.79,Place Order,124.79,0.0
413872,2017-10-18 11:26:09,252.58,Completed,247.6,5.0
413874,2017-10-18 11:14:18,64.98,Completed,59.99,5.0
413875,2017-10-18 11:13:10,627.33,Place Order,627.33,0.0
413879,2017-10-18 11:22:01,367.32,Place Order,360.33,7.0
413881,2017-10-18 11:23:54,299.98,Place Order,299.98,0.0
413882,2017-10-18 11:24:51,317.79,Place Order,317.79,0.0
413884,2017-10-18 17:23:58,738.01,Completed,738.0,0.0
413892,2017-10-18 11:44:05,46.98,Completed,41.99,5.0
413894,2017-10-18 11:52:36,193.78,Completed,186.79,7.0
413895,2017-10-18 11:57:22,21.98,Completed,17.99,4.0
413897,2017-10-18 11:59:18,99.98,Completed,94.99,5.0
413917,2017-10-18 13:08:24,855.58,Completed,855.59,-0.0
413923,2017-11-18 16:54:45,90.98,Completed,86.99,4.0
413928,2017-10-18 13:26:29,328.55,Completed,323.56,5.0
413934,2017-10-18 13:09:42,42.98,Place Order,35.99,7.0
413935,2017-10-18 13:23:29,71.98,Completed,64.99,7.0
413940,2017-10-18 13:39:51,11.98,Completed,4.99,7.0
413941,2017-10-19 13:00:59,285.56,Completed,278.57,7.0
413945,2017-10-18 13:44:22,99.98,Completed,92.99,7.0
413947,2017-10-18 13:41:00,1834.66,Place Order,1834.66,0.0
413950,2017-10-18 13:52:03,356.54,Completed,351.55,5.0
413952,2017-10-18 13:48:58,39.98,Completed,35.99,4.0
413953,2017-10-18 13:47:17,568.79,Completed,568.79,0.0
413959,2017-10-18 14:22:01,163.98,Completed,158.99,5.0
413960,2017-10-18 14:41:08,118.56,Completed,111.57,7.0
413966,2017-10-18 17:18:21,853.16,Completed,853.1500000000001,0.0
413967,2017-10-18 14:26:56,34.98,Completed,29.99,5.0
413969,2017-10-18 14:24:51,154.98,Completed,149.99,5.0
413971,2017-10-18 14:30:01,210.99,Place Order,210.99,0.0
413972,2017-10-18 14:31:08,11.99,Place Order,11.99,0.0
413975,2017-10-18 14:43:54,23.98,Completed,16.99,7.0
413978,2017-10-18 14:47:11,266.0,Place Order,266.0,0.0
413981,2017-10-18 14:56:50,35.99,Place Order,35.99,0.0
413982,2017-10-18 14:57:46,18.98,Place Order,11.99,7.0
413983,2017-10-19 16:15:48,368.79,Completed,368.79,0.0
413984,2017-10-18 15:02:32,399.0,Place Order,399.0,0.0
413985,2017-10-18 15:03:24,46.98,Place Order,39.99,7.0
413987,2017-10-18 15:09:17,104.98,Completed,99.99,5.0
413993,2017-10-18 15:18:38,94.58,Place Order,94.58,0.0
413999,2017-10-18 15:43:46,28.98,Completed,24.99,4.0
414001,2017-10-18 15:44:00,112.98,Completed,105.99,7.0
414005,2017-10-18 15:59:21,360.33,Completed,360.33,0.0
414008,2017-10-18 15:52:54,159.58,Place Order,159.58,0.0
414023,2017-10-18 16:37:49,226.98,Completed,219.99,7.0
414028,2017-10-18 16:39:01,773.38,Place Order,773.38,0.0
414029,2017-10-18 16:49:46,206.98,Completed,199.99,7.0
414033,2017-10-18 17:06:26,44.98,Completed,39.99,5.0
414035,2017-10-18 16:58:24,969.0,Place Order,969.0,0.0
414036,2017-10-18 17:03:15,238.98,Completed,234.99,4.0
414038,2017-10-18 17:12:39,119.98,Completed,115.99,4.0
414039,2017-10-18 17:14:27,134.98,Completed,129.99,5.0
414045,2017-10-18 17:17:46,73.98,Place Order,69.99,4.0
414048,2017-10-18 17:24:01,58.98,Place Order,51.99,7.0
414050,2017-10-18 17:28:06,136.97,Completed,129.98,7.0
414054,2017-10-20 13:14:03,396.8,Completed,396.8,0.0
414059,2017-10-18 17:41:37,56.98,Place Order,51.99,5.0
414061,2017-10-18 17:43:45,154.98,Place Order,149.99,5.0
414070,2017-10-18 18:00:18,350.98,Completed,343.99,7.0
414071,2017-10-18 19:17:16,164.99,Completed,158.0,7.0
414073,2017-10-18 18:01:35,360.33,Place Order,360.33,0.0
414074,2017-10-18 18:07:17,270.57,Completed,263.58,7.0
414075,2017-10-18 18:04:33,77.98,Completed,73.99,4.0
414076,2017-10-18 18:18:47,600.33,Completed,600.33,0.0
414078,2017-10-18 18:06:40,136.8,Place Order,136.8,0.0
414087,2017-10-18 18:21:05,56.98,Completed,51.99,5.0
414088,2017-10-20 16:15:54,850.33,Completed,850.33,0.0
414093,2017-10-18 18:35:18,233.99,Completed,229.0,5.0
414094,2017-10-18 19:00:29,154.9,Completed,147.91,7.0
414095,2017-10-18 18:42:18,272.13,Completed,265.14,7.0
414096,2017-10-18 18:48:39,109.78,Completed,102.79,7.0
414103,2017-10-25 12:18:43,29.98,Completed,24.99,5.0
414104,2017-10-18 18:56:40,143.99,Completed,139.0,5.0
414107,2017-10-18 19:10:49,143.98,Completed,139.99,4.0
414113,2017-10-19 18:22:30,917.33,Completed,917.33,0.0
414119,2017-10-25 18:48:35,29.97,Completed,24.98,5.0
414122,2017-10-23 12:24:10,49.98,Completed,42.99,7.0
414123,2017-10-18 19:30:14,216.0,Completed,216.0,0.0
414129,2017-10-18 19:32:31,56.98,Place Order,51.99,5.0
414133,2017-10-18 19:40:35,369.0,Place Order,369.0,0.0
414136,2017-10-19 15:19:56,96.78,Completed,91.79,5.0
414143,2017-10-18 20:03:58,21.98,Completed,16.99,5.0
414145,2017-10-18 20:11:18,1134.32,Completed,1134.3200000000002,-0.0
414148,2017-10-18 20:04:37,114.99,Place Order,114.99,0.0
414149,2017-10-20 12:52:42,61.98,Completed,54.99,7.0
414160,2017-10-18 20:19:42,33.98,Completed,29.99,4.0
414162,2017-10-18 20:20:01,10.99,Place Order,10.99,0.0
414164,2017-10-18 20:54:08,806.33,Completed,806.33,0.0
414174,2017-10-18 21:03:46,24.98,Completed,19.99,5.0
414176,2017-10-18 20:53:54,627.33,Place Order,627.33,0.0
414184,2017-10-18 20:58:10,16.98,Place Order,11.99,5.0
414192,2017-10-18 21:20:13,166.78,Place Order,159.79,7.0
414194,2017-10-18 21:33:17,29.98,Completed,24.99,5.0
414196,2017-10-18 21:42:42,397.99,Place Order,391.0,7.0
414197,2017-10-20 13:44:05,59.98,Completed,54.99,5.0
414200,2017-10-18 21:59:34,55.98,Place Order,51.99,4.0
414203,2017-10-18 22:11:09,16.98,Completed,12.99,4.0
414205,2017-10-18 22:12:11,619.99,Place Order,619.99,0.0
414206,2017-10-18 22:36:12,28.9,Completed,23.91,5.0
414207,2017-10-18 22:27:42,807.33,Completed,807.33,0.0
414209,2017-10-28 13:19:21,249.56,Completed,242.57,7.0
414211,2017-10-18 22:20:48,24.99,Place Order,24.99,0.0
414215,2017-10-18 22:34:24,18.98,Completed,14.99,4.0
414216,2017-10-18 22:39:45,94.98,Completed,89.99,5.0
414219,2017-10-18 22:45:06,76.98,Completed,72.99,4.0
414220,2017-10-18 22:57:30,280.58,Completed,275.59,5.0
414226,2017-10-18 22:59:42,94.99,Completed,94.99,0.0
414227,2017-10-18 22:59:54,44.98,Completed,39.99,5.0
414232,2017-10-18 23:27:03,525.6,Completed,525.6,0.0
414236,2017-10-18 23:16:02,3.99,Place Order,3.99,0.0
414237,2017-10-18 23:18:19,683.33,Place Order,683.33,0.0
414238,2017-10-18 23:28:05,39.98,Completed,34.99,5.0
414244,2017-10-19 00:11:28,152.96,Completed,145.97,7.0
414250,2017-10-18 23:52:22,807.33,Place Order,807.33,0.0
414252,2017-10-19 00:19:57,897.99,Completed,897.99,0.0
414254,2017-10-19 00:01:51,194.97,Place Order,187.98000000000002,7.0
414259,2017-10-19 00:05:09,14.99,Place Order,14.99,0.0
414263,2017-10-19 20:15:01,235.55,Completed,228.56,7.0
414266,2017-10-19 00:25:30,389.0,Completed,389.0,0.0
414271,2017-10-19 00:53:47,1011.81,Completed,1011.81,0.0
414274,2017-10-19 01:08:00,917.33,Place Order,917.33,0.0
414275,2017-10-19 12:46:59,649.15,Completed,649.14,0.0
414297,2017-10-19 09:35:51,16.98,Completed,12.99,4.0
414301,2017-10-19 14:36:16,55.98,Completed,51.99,4.0
414305,2017-10-19 07:44:53,319.99,Place Order,319.99,0.0
414306,2017-10-19 07:45:13,55.96,Place Order,50.97,5.0
414307,2017-10-20 08:02:52,136.56,Completed,132.57,4.0
414312,2017-10-19 08:23:00,419.18,Completed,419.18,0.0
414313,2017-10-19 08:29:01,126.98,Completed,122.99,4.0
414314,2017-10-19 09:36:49,46.98,Completed,39.99,7.0
414316,2017-10-19 08:25:56,33.99,Place Order,33.99,0.0
414319,2017-10-19 15:09:10,642.0,Completed,641.99,0.0
414321,2017-10-19 08:50:37,34.98,Completed,29.99,5.0
414331,2017-10-19 09:15:12,573.99,Place Order,573.99,0.0
414337,2017-10-19 09:33:30,211.59,Place Order,211.59,0.0
414338,2017-10-23 11:33:28,73.98,Completed,69.99,4.0
414346,2017-10-19 09:57:41,102.57,Completed,95.58,7.0
414350,2017-10-19 10:04:01,17.98,Completed,12.99,5.0
414351,2017-10-19 10:03:16,306.98,Completed,299.99,7.0
414352,2017-10-19 09:58:51,59.99,Place Order,59.99,0.0
414353,2017-10-19 10:30:21,40.97,Completed,33.98,7.0
414356,2017-10-19 10:28:24,34.97,Completed,29.979999999999997,5.0
414358,2017-10-19 10:44:30,81.98,Completed,74.99,7.0
414362,2017-10-19 11:07:44,73.98,Completed,66.99,7.0
414363,2017-10-19 10:31:36,497.18,Completed,497.18,0.0
414366,2017-10-19 14:23:48,156.98,Completed,149.99,7.0
414367,2017-10-19 10:55:53,155.79,Completed,150.8,5.0
414369,2017-10-19 10:38:47,627.33,Completed,627.33,0.0
414370,2017-10-19 10:38:04,268.57,Completed,263.58,5.0
414372,2017-10-19 10:38:07,39.98,Place Order,34.99,5.0
414376,2017-10-19 10:41:11,359.0,Place Order,359.0,0.0
414381,2017-10-19 11:03:16,56.0,Place Order,56.0,0.0
414383,2017-10-19 11:06:36,111.57,Place Order,111.57,0.0
414391,2017-10-19 11:28:23,588.18,Completed,588.18,0.0
414392,2017-10-20 13:32:02,360.33,Completed,360.33,0.0
414400,2017-10-19 11:48:23,51.99,Place Order,51.99,0.0
414407,2017-10-19 11:56:46,360.33,Place Order,360.33,0.0
414410,2017-10-19 12:09:33,25.57,Completed,21.58,4.0
414413,2017-10-19 12:09:16,99.97,Place Order,99.98,-0.0
414415,2017-10-19 12:20:51,407.79,Completed,407.79,0.0
414417,2017-10-19 12:19:29,158.0,Place Order,158.0,0.0
414422,2017-10-19 12:33:44,527.79,Completed,527.79,0.0
414425,2017-10-19 12:40:07,290.57,Completed,285.58,5.0
414427,2017-10-19 12:46:18,31.98,Completed,26.99,5.0
414429,2017-10-20 10:16:15,1182.35,Completed,1182.32,0.0
414431,2017-10-19 12:48:43,755.59,Place Order,755.59,0.0
414432,2017-10-19 12:49:27,16.99,Place Order,16.99,0.0
414434,2017-10-19 17:38:26,13.98,Completed,9.99,4.0
414439,2017-10-19 13:01:20,89.99,Place Order,89.99,0.0
414440,2017-10-19 13:02:32,51.0,Place Order,51.0,0.0
414441,2017-10-19 13:04:07,870.33,Place Order,870.33,0.0
414442,2017-10-19 13:24:07,325.57,Completed,320.58,5.0
414446,2017-10-19 13:14:16,66.97,Completed,59.98,7.0
414450,2017-10-19 13:27:37,419.18,Completed,419.18,0.0
414452,2017-10-19 13:59:50,58.57,Completed,53.58,5.0
414457,2017-10-19 13:56:30,16.97,Completed,12.98,4.0
414459,2017-10-19 13:45:54,360.33,Completed,360.33,0.0
414465,2017-10-19 13:52:18,737.99,Place Order,737.99,0.0
414472,2017-10-19 14:25:59,204.97,Completed,199.98,5.0
414475,2017-10-19 14:15:24,153.58,Place Order,153.58,0.0
414479,2017-10-19 16:01:16,246.0,Completed,246.0,0.0
414486,2017-10-19 14:46:13,297.51,Place Order,297.51,0.0
414488,2017-10-26 12:19:32,226.57,Completed,219.57999999999998,7.0
414494,2017-10-19 15:11:01,78.98,Completed,74.99,4.0
414496,2017-10-19 15:13:23,738.01,Completed,738.0,0.0
414499,2017-10-19 15:16:50,280.58,Completed,275.59,5.0
414503,2017-10-19 15:32:09,183.08,Place Order,179.09,4.0
414509,2017-10-19 15:39:12,125.58,Place Order,125.58,0.0
414517,2017-10-19 16:23:30,36.98,Completed,29.99,7.0
414520,2017-10-19 16:45:22,334.79,Completed,327.8,7.0
414522,2017-10-19 16:15:24,490.32,Completed,490.32,0.0
414523,2017-10-19 16:13:11,793.0,Place Order,793.0,0.0
414524,2017-10-19 16:22:28,47.98,Completed,42.99,5.0
414527,2017-10-20 09:33:00,24.98,Completed,19.99,5.0
414536,2017-10-19 16:35:41,917.33,Place Order,917.33,0.0
414539,2017-10-19 16:53:04,23.98,Completed,19.99,4.0
414551,2017-10-19 17:16:31,49.27,Completed,45.28,4.0
414552,2017-10-19 17:21:50,143.95,Completed,136.96,7.0
414553,2017-10-19 17:19:14,466.57,Completed,466.58,-0.0
414554,2017-10-19 18:52:28,378.58,Completed,371.58,7.0
414557,2017-10-19 17:28:28,154.98,Completed,149.99,5.0
414558,2017-10-19 17:39:23,93.98,Completed,86.99,7.0
414559,2017-10-19 17:29:36,28.04,Place Order,28.04,0.0
414560,2017-10-19 17:37:51,266.0,Completed,266.0,0.0
414563,2017-10-19 17:52:29,330.25,Completed,323.25,7.0
414568,2017-10-20 16:16:05,48.97,Completed,43.980000000000004,5.0
414574,2017-10-19 18:54:49,863.33,Completed,863.33,0.0
414576,2017-10-19 18:03:54,658.75,Completed,658.74,0.0
